Customer_ID,Gender,Country,Product,Price,Product_Model
1439,Male,India,,12099.0,Xiaomi Mi 11 Ultra
1440,Male,India,iPhone,25109.0,iPhone 13 Mini
1441,Female,China,Samsung,115922.0,Samsung Galaxy Z Flip4
1442,Male,Germany,Huawei,23500.0,Huawei P50
1443,Female,USA,Xiaomi,7433.0,Xiaomi Poco X3
1444,Female,Japan,Xiaomi,10463.0,Xiaomi Redmi Note 11
1445,Male,Germany,iPhone,140025.0,iPhone SE 2022
1446,Male,Germany,Huawei,8756.0,Huawei Mate 40 Pro
1447,Female,Thailand,Huawei,11167.0,Huawei Mate 40 Pro
1448,Male,Germany,Samsung,38436.0,Samsung Galaxy Z Flip4
1449,Female,Thailand,Huawei,24773.0,Huawei P50
1450,Female,Japan,Huawei,100901.0,Huawei P50
1451,Female,India,iPhone,,iPhone 14 Pro
1452,Female,China,Huawei,13154.0,Huawei Mate 40 Pro
1453,Female,China,Xiaomi,10420.0,Xiaomi Poco X3
1454,Male,Japan,iPhone,181720.0,iPhone SE 2022
1455,Male,Japan,iPhone,142598.0,iPhone SE 2022
1456,Female,UK,Samsung,30581.0,Samsung Galaxy Z Flip4
1457,Female,India,Huawei,26880.0,Huawei P50
1458,Male,Japan,Samsung,27162.0,Samsung Galaxy A53
1459,Male,Germany,Xiaomi,130607.0,Xiaomi Mi 11 Ultra
1460,Female,China,iPhone,23762.0,iPhone 14 Pro
1461,Male,USA,iPhone,33399.0,iPhone 13 Mini
1462,Female,China,iPhone,29768.0,iPhone SE 2022
1463,Male,Thailand,Xiaomi,15640.0,Xiaomi Mi 11 Ultra
1464,Female,China,Xiaomi,11731.0,Xiaomi Redmi Note 11
1465,Male,UK,Samsung,37512.0,Samsung Galaxy A53
1466,Female,India,Samsung,29501.0,Samsung Galaxy A53
1467,Male,Japan,Samsung,15791.0,Samsung Galaxy A53
1468,Male,India,Huawei,22822.0,Huawei Nova 9
1469,Female,Japan,iPhone,197800.0,iPhone 13 Mini
1470,Male,China,iPhone,33621.0,iPhone 14 Pro
1471,Female,USA,Samsung,39781.0,Samsung Galaxy S22
1472,Male,USA,iPhone,127856.0,iPhone 13 Mini
1473,Female,UK,Samsung,12720.0,Samsung Galaxy S22
1474,Male,Thailand,Huawei,181788.0,Huawei Mate 40 Pro
1475,Female,China,Huawei,168116.0,Huawei Mate 40 Pro
1476,Male,Japan,Xiaomi,11047.0,Xiaomi Redmi Note 11
1477,Female,China,Huawei,23385.0,Huawei Mate 40 Pro
1478,Male,UK,Samsung,16368.0,Samsung Galaxy S22
1479,Female,Germany,Huawei,21056.0,Huawei Mate 40 Pro
1480,Female,Germany,Xiaomi,161084.0,Xiaomi Poco X3
1481,Female,UK,iPhone,38333.0,iPhone 13 Mini
1482,Male,Japan,Samsung,33116.0,Samsung Galaxy S22
1483,Female,India,iPhone,173755.0,iPhone 13 Mini
1484,Male,UK,Xiaomi,12833.0,Xiaomi Mi 11 Ultra
1485,Female,Japan,Xiaomi,5917.0,Xiaomi Mi 11 Ultra
1486,Male,USA,Xiaomi,8174.0,Xiaomi Redmi Note 11
1487,Female,UK,iPhone,30433.0,iPhone 13 Mini
1488,Male,Japan,iPhone,35525.0,iPhone 14 Pro
1489,Male,UK,iPhone,43398.0,iPhone 14 Pro
1490,Female,UK,iPhone,20089.0,iPhone SE 2022
1491,Male,India,Xiaomi,6709.0,Xiaomi Redmi Note 11
1492,Male,India,Xiaomi,15361.0,Xiaomi Poco X3
1493,Female,Japan,,26369.0,Samsung Galaxy Z Flip4
1494,Male,Japan,Samsung,38814.0,Samsung Galaxy Z Flip4
1495,Male,Thailand,iPhone,23041.0,iPhone 13 Mini
1496,Male,UK,Huawei,194503.0,Huawei Nova 9
1497,Female,Germany,Huawei,21314.0,Huawei Nova 9
1498,Male,UK,Xiaomi,179436.0,Xiaomi Poco X3
1499,Female,,Xiaomi,18616.0,Xiaomi Mi 11 Ultra
1500,Male,Japan,Xiaomi,6895.0,Xiaomi Redmi Note 11
1501,Male,UK,Samsung,102881.0,Samsung Galaxy S22
1502,Male,China,Samsung,21314.0,Samsung Galaxy S22
1503,Female,UK,Xiaomi,11082.0,Xiaomi Poco X3
1504,Male,China,Xiaomi,5634.0,Xiaomi Poco X3
1505,Male,India,Xiaomi,6925.0,Xiaomi Redmi Note 11
1506,Female,Germany,Huawei,25440.0,Huawei Mate 40 Pro
1507,Male,Japan,Samsung,173870.0,Samsung Galaxy S22
1508,Female,UK,Huawei,26528.0,Huawei P50
1509,Female,China,Huawei,7552.0,Huawei Nova 9
1510,Male,China,Xiaomi,13907.0,Xiaomi Mi 11 Ultra
1511,Female,India,Xiaomi,40458.0,Xiaomi Mi 11 Ultra
1512,Male,China,iPhone,23911.0,iPhone SE 2022
1513,Female,,iPhone,46289.0,iPhone 13 Mini
1514,Female,Thailand,Huawei,10389.0,Huawei Nova 9
1515,Male,Germany,Samsung,142624.0,Samsung Galaxy Z Flip4
1516,Female,India,Xiaomi,18629.0,Xiaomi Mi 11 Ultra
1517,Female,India,Xiaomi,17398.0,Xiaomi Mi 11 Ultra
1518,Female,UK,Huawei,9430.0,Huawei Nova 9
1519,Female,USA,iPhone,46630.0,iPhone 13 Mini
1520,Female,UK,Samsung,10458.0,Samsung Galaxy A53
1521,Male,UK,iPhone,,iPhone 13 Mini
1522,Female,,iPhone,20207.0,iPhone SE 2022
1523,Male,Japan,iPhone,20899.0,iPhone 14 Pro
1524,Female,Japan,iPhone,128022.0,iPhone 14 Pro
1525,Male,USA,Xiaomi,16577.0,Xiaomi Redmi Note 11
1526,Female,UK,Xiaomi,5021.0,Xiaomi Redmi Note 11
1527,Female,Thailand,iPhone,,iPhone 13 Mini
1528,Female,Germany,Samsung,10894.0,Samsung Galaxy A53
1529,Female,Japan,Huawei,7514.0,Huawei Mate 40 Pro
1530,Female,Japan,Samsung,33678.0,Samsung Galaxy A53
1531,Female,India,Samsung,31288.0,Samsung Galaxy A53
1532,Male,UK,Samsung,34251.0,Samsung Galaxy A53
1533,Male,UK,iPhone,49545.0,iPhone 13 Mini
1534,Male,USA,Xiaomi,100798.0,Xiaomi Redmi Note 11
1535,Female,USA,Samsung,23258.0,Samsung Galaxy S22
1536,Female,Japan,iPhone,35313.0,iPhone 14 Pro
1537,Female,UK,Samsung,100178.0,Samsung Galaxy Z Flip4
1538,Male,Thailand,Samsung,17179.0,Samsung Galaxy S22
1539,Female,Germany,iPhone,30326.0,iPhone SE 2022
1540,Male,UK,Xiaomi,16787.0,Xiaomi Poco X3
1541,Female,India,Xiaomi,169876.0,Xiaomi Redmi Note 11
1542,Male,,Huawei,8560.0,Huawei Nova 9
1543,Female,China,,33612.0,iPhone SE 2022
1544,Male,USA,Huawei,24650.0,Huawei Mate 40 Pro
1545,Female,India,Huawei,197434.0,Huawei Nova 9
1546,Male,Germany,Huawei,26811.0,Huawei Mate 40 Pro
1547,Female,Japan,Xiaomi,9780.0,Xiaomi Mi 11 Ultra
1548,Female,India,,38311.0,iPhone SE 2022
1549,Male,UK,Huawei,,Huawei Nova 9
1550,Male,Japan,iPhone,89424.0,iPhone 13 Mini
1551,Female,UK,iPhone,24790.0,iPhone SE 2022
1552,Male,Japan,Xiaomi,15527.0,Xiaomi Poco X3
1553,Female,Germany,Huawei,23690.0,Huawei P50
1554,Male,USA,Huawei,27049.0,Huawei P50
1555,Female,Germany,iPhone,30181.0,iPhone 13 Mini
1556,Female,China,Samsung,8528.0,Samsung Galaxy Z Flip4
1557,Female,Thailand,Xiaomi,195239.0,Xiaomi Redmi Note 11
1558,Female,USA,Xiaomi,9644.0,Xiaomi Poco X3
1559,Female,Germany,Xiaomi,175483.0,Xiaomi Redmi Note 11
1560,Female,China,Xiaomi,111772.0,Xiaomi Mi 11 Ultra
1561,Male,Thailand,Huawei,23002.0,Huawei Mate 40 Pro
1562,Male,China,Huawei,21025.0,Huawei P50
1563,Male,UK,Samsung,18946.0,Samsung Galaxy A53
1564,Female,UK,Xiaomi,17322.0,Xiaomi Redmi Note 11
1565,Female,Japan,Xiaomi,117558.0,Xiaomi Mi 11 Ultra
1566,Female,USA,iPhone,26236.0,iPhone SE 2022
1567,Female,UK,Huawei,114605.0,Huawei P50
1568,Male,India,Xiaomi,11078.0,Xiaomi Redmi Note 11
1569,Male,China,Samsung,23518.0,Samsung Galaxy Z Flip4
1570,Female,USA,Samsung,,Samsung Galaxy S22
1571,Male,India,Huawei,14005.0,Huawei P50
1572,Male,UK,Samsung,24036.0,Samsung Galaxy S22
1573,Female,Japan,Samsung,130232.0,Samsung Galaxy A53
1574,Male,Germany,Huawei,7956.0,Huawei P50
1575,Female,Japan,Xiaomi,7071.0,Xiaomi Poco X3
1576,Male,India,Xiaomi,47566.0,Xiaomi Mi 11 Ultra
1577,Female,Thailand,Samsung,25140.0,Samsung Galaxy Z Flip4
1578,Female,UK,Samsung,,Samsung Galaxy Z Flip4
1579,Female,India,Xiaomi,15971.0,Xiaomi Poco X3
1580,Female,Thailand,Huawei,135340.0,Huawei Nova 9
1581,Male,Thailand,Samsung,16675.0,Samsung Galaxy S22
1582,Female,China,iPhone,20955.0,iPhone 13 Mini
1583,Female,USA,Huawei,170152.0,Huawei Mate 40 Pro
1584,Female,,Samsung,6480.0,Samsung Galaxy A53
1585,Male,UK,Samsung,28096.0,Samsung Galaxy A53
1586,Female,Thailand,iPhone,35282.0,iPhone 14 Pro
1587,Male,India,iPhone,24703.0,iPhone 13 Mini
1588,Female,Germany,Xiaomi,11563.0,Xiaomi Mi 11 Ultra
1589,Male,,Huawei,29015.0,Huawei Nova 9
1590,Male,India,,19003.0,Huawei Mate 40 Pro
1591,Female,Germany,Xiaomi,102159.0,Xiaomi Mi 11 Ultra
1592,Male,China,Huawei,136444.0,Huawei P50
1593,Female,China,Huawei,19582.0,Huawei Nova 9
1594,Female,USA,Huawei,107349.0,Huawei Mate 40 Pro
1595,Female,India,Huawei,24778.0,Huawei Nova 9
1596,Male,Thailand,Huawei,19473.0,Huawei Nova 9
1597,Male,Japan,iPhone,29461.0,iPhone 14 Pro
1598,Female,China,Huawei,28116.0,Huawei Mate 40 Pro
1599,Female,China,iPhone,146994.0,iPhone 13 Mini
1600,Male,USA,Huawei,27098.0,Huawei Nova 9
1601,Female,Germany,,5529.0,Xiaomi Mi 11 Ultra
1602,Female,USA,Samsung,186971.0,Samsung Galaxy Z Flip4
1603,Female,Thailand,iPhone,39342.0,iPhone 13 Mini
1604,Male,,Huawei,154962.0,Huawei Mate 40 Pro
1605,Male,UK,Xiaomi,15339.0,Xiaomi Poco X3
1606,Male,UK,Samsung,33279.0,Samsung Galaxy Z Flip4
1607,Female,India,iPhone,32765.0,iPhone 13 Mini
1608,Female,Germany,Samsung,23910.0,Samsung Galaxy A53
1609,Female,China,Xiaomi,16561.0,Xiaomi Redmi Note 11
1610,Male,Germany,iPhone,29131.0,iPhone SE 2022
1611,Female,China,Samsung,10525.0,Samsung Galaxy S22
1612,Female,China,Huawei,29861.0,Huawei Nova 9
1613,Female,UK,iPhone,36385.0,iPhone 13 Mini
1614,Female,Germany,Samsung,10374.0,Samsung Galaxy Z Flip4
1615,Male,USA,Xiaomi,15532.0,Xiaomi Redmi Note 11
1616,Male,China,Xiaomi,17197.0,Xiaomi Poco X3
1617,Female,Japan,iPhone,,iPhone 13 Mini
1618,Male,Japan,Samsung,14648.0,Samsung Galaxy Z Flip4
1619,Male,USA,iPhone,22365.0,iPhone 14 Pro
1620,Female,Japan,iPhone,151137.0,iPhone SE 2022
1621,Female,,Samsung,39052.0,Samsung Galaxy S22
1622,Male,China,Samsung,101129.0,Samsung Galaxy Z Flip4
1623,Female,USA,Huawei,7013.0,Huawei Nova 9
1624,Male,Germany,Samsung,14599.0,Samsung Galaxy S22
1625,Female,China,Xiaomi,7278.0,Xiaomi Redmi Note 11
1626,Male,USA,iPhone,,iPhone 14 Pro
1627,Female,UK,iPhone,195865.0,iPhone SE 2022
1628,Male,Germany,Xiaomi,115187.0,Xiaomi Redmi Note 11
1629,Male,UK,Samsung,13814.0,Samsung Galaxy S22
1630,Male,China,Xiaomi,18125.0,Xiaomi Mi 11 Ultra
1631,Female,Germany,Xiaomi,8216.0,Xiaomi Mi 11 Ultra
1632,Male,Japan,Huawei,132966.0,Huawei Mate 40 Pro
1633,Male,USA,Xiaomi,14444.0,Xiaomi Mi 11 Ultra
1634,Female,China,iPhone,40740.0,iPhone 14 Pro
1635,Female,Thailand,Xiaomi,156240.0,Xiaomi Redmi Note 11
1636,Male,Germany,iPhone,,iPhone 13 Mini
1637,Male,Germany,iPhone,41927.0,iPhone 13 Mini
1638,Female,India,iPhone,40939.0,iPhone SE 2022
1639,Female,China,Samsung,38599.0,Samsung Galaxy Z Flip4
1640,Female,China,Huawei,19588.0,Huawei Mate 40 Pro
1641,Female,UK,iPhone,43446.0,iPhone 14 Pro
1642,Female,India,iPhone,23374.0,iPhone 13 Mini
1643,Male,Japan,Samsung,16430.0,Samsung Galaxy A53
1644,Female,UK,iPhone,39850.0,iPhone 14 Pro
1645,Male,India,Xiaomi,117118.0,Xiaomi Redmi Note 11
1646,Male,UK,Xiaomi,16970.0,Xiaomi Redmi Note 11
1647,Male,Japan,Huawei,151628.0,Huawei Nova 9
1648,Female,India,iPhone,21314.0,iPhone 13 Mini
1649,Male,India,Samsung,102795.0,Samsung Galaxy A53
1650,Male,Thailand,Xiaomi,15185.0,Xiaomi Redmi Note 11
1651,Female,UK,Samsung,15724.0,Samsung Galaxy A53
1652,Male,,Samsung,32281.0,Samsung Galaxy Z Flip4
1653,Male,Germany,Xiaomi,16083.0,Xiaomi Redmi Note 11
1654,Female,Japan,Samsung,5787.0,Samsung Galaxy Z Flip4
1655,Male,USA,Xiaomi,8432.0,Xiaomi Poco X3
1656,Male,Thailand,Samsung,19472.0,Samsung Galaxy S22
1657,Male,India,Xiaomi,11276.0,Xiaomi Mi 11 Ultra
1658,Female,India,iPhone,35635.0,iPhone SE 2022
1659,Female,India,Huawei,12895.0,Huawei Mate 40 Pro
1660,Female,,Xiaomi,129863.0,Xiaomi Redmi Note 11
1661,Male,India,Xiaomi,21314.0,Xiaomi Redmi Note 11
1662,Male,India,,17552.0,Huawei Nova 9
1663,Female,Japan,Xiaomi,5575.0,Xiaomi Mi 11 Ultra
1664,Male,China,Xiaomi,12029.0,Xiaomi Mi 11 Ultra
1665,Male,China,Samsung,106008.0,Samsung Galaxy S22
1666,Female,Germany,Huawei,16499.0,Huawei Mate 40 Pro
1667,Female,Germany,iPhone,127777.0,iPhone 13 Mini
1668,Male,India,Xiaomi,8178.0,Xiaomi Mi 11 Ultra
1669,Male,Japan,Huawei,159123.0,Huawei P50
1670,Male,India,Samsung,29118.0,Samsung Galaxy S22
1671,Female,Germany,iPhone,26116.0,iPhone 13 Mini
1672,Female,Thailand,Huawei,22563.0,Huawei Mate 40 Pro
1673,Female,Thailand,iPhone,46788.0,iPhone SE 2022
1674,Female,USA,iPhone,46928.0,iPhone 13 Mini
1675,Male,China,iPhone,23568.0,iPhone 14 Pro
1676,Female,Japan,Xiaomi,161497.0,Xiaomi Mi 11 Ultra
1677,Female,UK,Xiaomi,14771.0,Xiaomi Redmi Note 11
1678,Female,China,,24135.0,Samsung Galaxy Z Flip4
1679,Female,,Samsung,159199.0,Samsung Galaxy Z Flip4
1680,Female,USA,Huawei,137344.0,Huawei P50
1681,Male,USA,Samsung,170610.0,Samsung Galaxy Z Flip4
1682,Male,India,iPhone,38309.0,iPhone 13 Mini
1683,Female,Germany,iPhone,109873.0,iPhone SE 2022
1684,Male,USA,Xiaomi,6274.0,Xiaomi Mi 11 Ultra
1685,Female,USA,iPhone,37340.0,iPhone 14 Pro
1686,Female,UK,Huawei,8939.0,Huawei Mate 40 Pro
1687,Male,,iPhone,40337.0,iPhone 14 Pro
1688,Male,USA,iPhone,46957.0,iPhone SE 2022
1689,Female,China,Huawei,23001.0,Huawei Nova 9
1690,Female,USA,Samsung,10968.0,Samsung Galaxy A53
1691,Female,Germany,Samsung,163212.0,Samsung Galaxy S22
1692,Male,India,,7281.0,Huawei Nova 9
1693,Female,Japan,Xiaomi,16036.0,Xiaomi Redmi Note 11
1694,Female,Germany,iPhone,141440.0,iPhone SE 2022
1695,Female,UK,Huawei,13262.0,Huawei Nova 9
1696,Male,Japan,iPhone,21058.0,iPhone 13 Mini
1697,Female,China,Xiaomi,9293.0,Xiaomi Poco X3
1698,Female,Thailand,iPhone,184518.0,iPhone 14 Pro
1699,Male,Germany,Huawei,12178.0,Huawei P50
1700,Female,India,iPhone,26980.0,iPhone SE 2022
1701,Female,UK,Samsung,39856.0,Samsung Galaxy A53
1702,Male,China,Xiaomi,14200.0,Xiaomi Redmi Note 11
1703,Female,Japan,Xiaomi,6229.0,Xiaomi Mi 11 Ultra
1704,Male,China,Xiaomi,7113.0,Xiaomi Redmi Note 11
1705,Male,Germany,Huawei,27969.0,Huawei Nova 9
1706,Female,USA,Xiaomi,13467.0,Xiaomi Mi 11 Ultra
1707,Female,India,Samsung,198264.0,Samsung Galaxy Z Flip4
1708,Female,Germany,Huawei,9289.0,Huawei Mate 40 Pro
1709,Female,Thailand,Samsung,11239.0,Samsung Galaxy S22
1710,Male,Germany,iPhone,25370.0,iPhone SE 2022
1711,Female,Japan,iPhone,36170.0,iPhone 14 Pro
1712,Male,Japan,iPhone,107601.0,iPhone 14 Pro
1713,Female,Germany,iPhone,48641.0,iPhone SE 2022
1714,Female,Japan,,171154.0,Samsung Galaxy Z Flip4
1715,Female,USA,Huawei,89592.0,Huawei Mate 40 Pro
1716,Male,China,Huawei,28726.0,Huawei Mate 40 Pro
1717,Female,Germany,Xiaomi,12351.0,Xiaomi Poco X3
1718,Female,India,Samsung,183791.0,Samsung Galaxy Z Flip4
1719,Female,USA,iPhone,26570.0,iPhone SE 2022
1720,Female,China,Samsung,133798.0,Samsung Galaxy A53
1721,Male,India,Xiaomi,14110.0,Xiaomi Redmi Note 11
1722,Female,India,Xiaomi,12595.0,Xiaomi Redmi Note 11
1723,Male,India,Samsung,149630.0,Samsung Galaxy Z Flip4
1724,Male,China,Samsung,22115.0,Samsung Galaxy A53
1725,Male,USA,Samsung,16294.0,Samsung Galaxy A53
1726,Male,India,Huawei,29911.0,Huawei P50
1727,Male,India,iPhone,197871.0,iPhone 13 Mini
1728,Male,UK,Samsung,22595.0,Samsung Galaxy S22
1729,Female,Germany,Samsung,114678.0,Samsung Galaxy A53
1730,Male,China,Samsung,20985.0,Samsung Galaxy S22
1731,Male,China,Xiaomi,5891.0,Xiaomi Poco X3
1732,Male,Japan,Xiaomi,9470.0,Xiaomi Poco X3
1733,Female,China,Huawei,17225.0,Huawei P50
1734,Female,USA,iPhone,29556.0,iPhone 14 Pro
1735,Male,China,Huawei,16206.0,Huawei Nova 9
1736,Female,UK,iPhone,29991.0,iPhone 14 Pro
1737,Male,,Xiaomi,187029.0,Xiaomi Redmi Note 11
1738,Male,Germany,Xiaomi,23729.0,Xiaomi Mi 11 Ultra
1739,Female,China,Xiaomi,114175.0,Xiaomi Mi 11 Ultra
1740,Male,India,,11612.0,Huawei Mate 40 Pro
1741,Female,,Samsung,9761.0,Samsung Galaxy A53
1742,Female,Thailand,Samsung,22373.0,Samsung Galaxy A53
1743,Male,India,Xiaomi,6198.0,Xiaomi Mi 11 Ultra
1744,Male,India,Samsung,38449.0,Samsung Galaxy Z Flip4
1745,Female,India,Samsung,25552.0,Samsung Galaxy A53
1746,Male,USA,Huawei,107533.0,Huawei P50
1747,Male,Thailand,iPhone,25238.0,iPhone 14 Pro
1748,Male,India,Xiaomi,15666.0,Xiaomi Redmi Note 11
1749,Female,USA,Xiaomi,11089.0,Xiaomi Poco X3
1750,Female,Japan,Huawei,29641.0,Huawei P50
1751,Male,USA,Huawei,67104.0,Huawei Mate 40 Pro
1752,Female,Thailand,Samsung,34089.0,Samsung Galaxy A53
1753,Female,China,Xiaomi,,Xiaomi Mi 11 Ultra
1754,Female,Japan,iPhone,20302.0,iPhone 13 Mini
1755,Female,Thailand,Huawei,19144.0,Huawei P50
1756,Female,USA,iPhone,49259.0,iPhone SE 2022
1757,Male,UK,iPhone,37370.0,iPhone 14 Pro
1758,Male,Germany,Xiaomi,15055.0,Xiaomi Mi 11 Ultra
1759,Male,Thailand,Xiaomi,9440.0,Xiaomi Redmi Note 11
1760,Female,India,Huawei,28293.0,Huawei Nova 9
1761,Female,,Xiaomi,19275.0,Xiaomi Redmi Note 11
1762,Male,India,Xiaomi,8072.0,Xiaomi Mi 11 Ultra
1763,Female,India,Xiaomi,18598.0,Xiaomi Mi 11 Ultra
1764,Male,India,iPhone,,iPhone SE 2022
1765,Male,India,Huawei,20965.0,Huawei P50
1766,Male,India,Samsung,29508.0,Samsung Galaxy S22
1767,Female,Japan,iPhone,29519.0,iPhone SE 2022
1768,Female,Thailand,Xiaomi,18380.0,Xiaomi Poco X3
1769,Male,Thailand,iPhone,46984.0,iPhone 13 Mini
1770,Male,Germany,Xiaomi,16865.0,Xiaomi Poco X3
1771,Male,USA,Xiaomi,13125.0,Xiaomi Mi 11 Ultra
1772,Male,UK,iPhone,23291.0,iPhone 14 Pro
1773,Female,Japan,Huawei,11033.0,Huawei P50
1774,Female,USA,Xiaomi,10105.0,Xiaomi Mi 11 Ultra
1775,Male,Japan,Huawei,24087.0,Huawei P50
1776,Male,Thailand,Samsung,21314.0,Samsung Galaxy Z Flip4
1777,Female,India,Xiaomi,5574.0,Xiaomi Redmi Note 11
1778,Female,Germany,Huawei,12704.0,Huawei Mate 40 Pro
1779,Male,Germany,Huawei,14848.0,Huawei P50
1780,Male,China,Samsung,31592.0,Samsung Galaxy A53
1781,Female,UK,Huawei,132330.0,Huawei P50
1782,Female,Germany,Huawei,27848.0,Huawei Nova 9
1783,Female,India,Samsung,37208.0,Samsung Galaxy S22
1784,Female,Thailand,Xiaomi,8828.0,Xiaomi Poco X3
1785,Male,UK,Huawei,26614.0,Huawei Nova 9
1786,Male,USA,Huawei,193847.0,Huawei P50
1787,Female,India,Huawei,,Huawei Nova 9
1788,Female,India,iPhone,45923.0,iPhone SE 2022
1789,Male,Germany,Samsung,38257.0,Samsung Galaxy S22
1790,Female,UK,iPhone,35740.0,iPhone 13 Mini
1791,Female,Thailand,Samsung,13173.0,Samsung Galaxy Z Flip4
1792,Male,China,Xiaomi,17781.0,Xiaomi Poco X3
1793,Female,Japan,Xiaomi,6667.0,Xiaomi Redmi Note 11
1794,Male,Japan,Huawei,11114.0,Huawei Mate 40 Pro
1795,Male,Thailand,Samsung,122616.0,Samsung Galaxy S22
1796,Male,Thailand,Xiaomi,12761.0,Xiaomi Redmi Note 11
1797,Male,Japan,Samsung,11000.0,Samsung Galaxy A53
1798,Male,China,Xiaomi,14042.0,Xiaomi Mi 11 Ultra
1799,Male,UK,iPhone,37772.0,iPhone SE 2022
1800,Male,Japan,Xiaomi,10450.0,Xiaomi Poco X3
1801,Female,Thailand,iPhone,23712.0,iPhone 13 Mini
1802,Male,Germany,Xiaomi,192759.0,Xiaomi Redmi Note 11
1803,Male,USA,Huawei,15189.0,Huawei Nova 9
1804,Female,China,iPhone,29013.0,iPhone 13 Mini
1805,Female,India,Xiaomi,5454.0,Xiaomi Redmi Note 11
1806,Female,China,Huawei,26156.0,Huawei Nova 9
1807,Male,Germany,iPhone,23726.0,iPhone 13 Mini
1808,Female,Germany,Huawei,3181.0,Huawei Mate 40 Pro
1809,Male,India,Samsung,162532.0,Samsung Galaxy S22
1810,Male,Thailand,Samsung,19108.0,Samsung Galaxy S22
1811,Male,Japan,iPhone,,iPhone 14 Pro
1812,Male,UK,Xiaomi,159658.0,Xiaomi Redmi Note 11
1813,Female,China,iPhone,25592.0,iPhone 13 Mini
1814,Female,India,Huawei,24824.0,Huawei Mate 40 Pro
1815,Male,China,Xiaomi,183434.0,Xiaomi Mi 11 Ultra
1816,Male,Germany,Samsung,18927.0,Samsung Galaxy S22
1817,Male,Japan,Xiaomi,16760.0,Xiaomi Mi 11 Ultra
1818,Female,China,Samsung,32443.0,Samsung Galaxy A53
1819,Female,UK,Xiaomi,19437.0,Xiaomi Poco X3
1820,Male,,Xiaomi,19297.0,Xiaomi Poco X3
1821,Female,UK,Xiaomi,16530.0,Xiaomi Redmi Note 11
1822,Female,Japan,Huawei,14010.0,Huawei Nova 9
1823,Male,China,Huawei,18207.0,Huawei P50
1824,Female,USA,iPhone,43501.0,iPhone 14 Pro
1825,Female,China,iPhone,47465.0,iPhone 13 Mini
1826,Male,,Samsung,35537.0,Samsung Galaxy S22
1827,Female,China,Huawei,176646.0,Huawei Nova 9
1828,Male,India,Samsung,22040.0,Samsung Galaxy A53
1829,Female,China,iPhone,29218.0,iPhone SE 2022
1830,Male,Thailand,Samsung,32612.0,Samsung Galaxy Z Flip4
1831,Male,China,iPhone,13619.0,iPhone 14 Pro
1832,Male,China,Huawei,13471.0,Huawei Mate 40 Pro
1833,Female,UK,Xiaomi,7863.0,Xiaomi Mi 11 Ultra
1834,Male,USA,Huawei,17693.0,Huawei Mate 40 Pro
1835,Female,UK,Samsung,36523.0,Samsung Galaxy S22
1836,Male,UK,Samsung,11177.0,Samsung Galaxy A53
1837,Male,,Huawei,11760.0,Huawei Mate 40 Pro
1838,Female,Thailand,Huawei,145201.0,Huawei Mate 40 Pro
1839,Male,UK,iPhone,41636.0,iPhone 14 Pro
1840,Male,India,Samsung,26353.0,Samsung Galaxy A53
1841,Female,Japan,Samsung,30783.0,Samsung Galaxy A53
1842,Male,India,Huawei,18556.0,Huawei Nova 9
1843,Male,Japan,Xiaomi,16214.0,Xiaomi Poco X3
1844,Male,China,Samsung,165364.0,Samsung Galaxy A53
1845,Male,Germany,Xiaomi,59535.0,Xiaomi Redmi Note 11
1846,Female,Thailand,Huawei,18022.0,Huawei Mate 40 Pro
1847,Female,India,Huawei,15234.0,Huawei Nova 9
1848,Male,Thailand,iPhone,45519.0,iPhone 14 Pro
1849,Female,India,Samsung,36966.0,Samsung Galaxy Z Flip4
1850,Male,China,Xiaomi,10445.0,Xiaomi Poco X3
1851,Female,Japan,iPhone,36173.0,iPhone 14 Pro
1852,Female,USA,Samsung,37121.0,Samsung Galaxy A53
1853,Male,Germany,iPhone,46987.0,iPhone 13 Mini
1854,Male,India,Huawei,20178.0,Huawei P50
1855,Male,India,Samsung,165497.0,Samsung Galaxy A53
1856,Male,China,iPhone,45580.0,iPhone SE 2022
1857,Male,Germany,iPhone,44596.0,iPhone 14 Pro
1858,Female,Japan,Xiaomi,5406.0,Xiaomi Mi 11 Ultra
1859,Male,Japan,iPhone,,iPhone 13 Mini
1860,Female,India,Samsung,14431.0,Samsung Galaxy A53
1861,Male,USA,Samsung,36414.0,Samsung Galaxy Z Flip4
1862,Female,USA,Xiaomi,16380.0,Xiaomi Mi 11 Ultra
1863,Female,Thailand,Samsung,31627.0,Samsung Galaxy A53
1864,Female,Germany,Huawei,13542.0,Huawei Mate 40 Pro
1865,Male,Germany,Samsung,33320.0,Samsung Galaxy Z Flip4
1866,Male,Japan,,18906.0,Samsung Galaxy Z Flip4
1867,Female,Thailand,iPhone,24146.0,iPhone 13 Mini
1868,Male,China,iPhone,32046.0,iPhone SE 2022
1869,Female,Germany,Samsung,22611.0,Samsung Galaxy A53
1870,Male,Thailand,Xiaomi,18076.0,Xiaomi Poco X3
1871,Female,Thailand,iPhone,101515.0,iPhone 14 Pro
1872,Female,India,Xiaomi,17757.0,Xiaomi Poco X3
1873,Male,Japan,Samsung,115689.0,Samsung Galaxy A53
1874,Female,Thailand,Samsung,24113.0,Samsung Galaxy S22
1875,Male,USA,Huawei,197206.0,Huawei Nova 9
1876,Female,USA,iPhone,148940.0,iPhone SE 2022
